"season","dateBorn","position","playerName","team","dateSeasonStart","playerAgeYrs"
"1994",1975-09-09,"-","Josef Kuchař","SK Dynamo České Budějovice",1993-08-15,17.9452054794521
"1994",1975-02-27,"-","Jan Pasák","SK Dynamo České Budějovice",1993-08-15,18.4767123287671
"1994",1967-02-05,"-","Pavel Pěnička","SK Dynamo České Budějovice",1993-08-15,26.5424657534247
"1994",1967-12-10,"-","Milan Přibyl","SK Dynamo České Budějovice",1993-08-15,25.6986301369863
"1994",1975-08-19,"-","Petr Šulc","SK Dynamo České Budějovice",1993-08-15,18.0027397260274
"1994",1967-09-30,"-","Radek Tejml","SK Dynamo České Budějovice",1993-08-15,25.8931506849315
"1994",1966-06-19,"-","Ivan Valachovič","SK Dynamo České Budějovice",1993-08-15,27.1753424657534
"1994",1975-03-15,"-","Evžen Vohák","SK Dynamo České Budějovice",1993-08-15,18.4328767123288
"1994",1965-01-24,"-","Martin Wohlgemuth","SK Dynamo České Budějovice",1993-08-15,28.5753424657534
"1994",1966-05-06,"-","Robert Žák","SK Dynamo České Budějovice",1993-08-15,27.2958904109589
"2013",1985-08-08,"B","Martin Blaha","SK Sigma Olomouc",2012-07-27,26.986301369863
"2013",1992-09-14,"B","Michal Reichl","SK Sigma Olomouc",2012-07-27,19.8794520547945
"2013",1990-10-03,"B","Martin Šustr","SK Sigma Olomouc",2012-07-27,21.8301369863014
"2013",1985-11-05,"B","Zdeněk Zlámal","SK Sigma Olomouc",2012-07-27,26.7424657534247
"2013",1989-09-17,"O","Pavel Dreksa","SK Sigma Olomouc",2012-07-27,22.8739726027397
"2013",1993-04-23,"O","Šimon Falta","SK Sigma Olomouc",2012-07-27,19.2739726027397
"2013",1990-07-25,"O","Igor Golban","SK Sigma Olomouc",2012-07-27,22.0219178082192
"2013",1982-03-04,"O","Tomáš Janotka","SK Sigma Olomouc",2012-07-27,30.4191780821918
"2013",1989-05-16,"O","Jan Javůrek","SK Sigma Olomouc",2012-07-27,23.213698630137
"2013",1991-10-04,"O","Václav Koutný","SK Sigma Olomouc",2012-07-27,20.827397260274
"2013",1982-06-14,"O","Aleš Škerle","SK Sigma Olomouc",2012-07-27,30.1397260273973
"2013",1988-12-08,"O","Ondřej Sukup","SK Sigma Olomouc",2012-07-27,23.6493150684932
"2013",1985-06-17,"O","Michal Vepřek","SK Sigma Olomouc",2012-07-27,27.1287671232877
"2013",1993-05-03,"Z","Jakub Habusta","SK Sigma Olomouc",2012-07-27,19.2465753424658
"2013",1977-08-04,"Z","Marek Heinz","SK Sigma Olomouc",2012-07-27,35.0027397260274
"2013",1988-05-29,"Z","Tomáš Hořava","SK Sigma Olomouc",2012-07-27,24.1780821917808
"2013",1993-06-29,"Z","David Houska","SK Sigma Olomouc",2012-07-27,19.0904109589041
"2013",1993-12-07,"Z","Jakub Plšek","SK Sigma Olomouc",2012-07-27,18.6493150684932
"2013",1991-06-26,"Z","Martin Pospíšil","SK Sigma Olomouc",2012-07-27,21.1013698630137
"2013",1981-01-04,"Z","Silva Daniel Rossi","SK Sigma Olomouc",2012-07-27,31.5808219178082
"2013",1991-01-22,"Z","Martin Šindelář","SK Sigma Olomouc",2012-07-27,21.5260273972603
"2013",1990-05-03,"U","Martin Doležal","SK Sigma Olomouc",2012-07-27,22.2493150684931
"2013",1983-06-01,"U","Michal Hubník","SK Sigma Olomouc",2012-07-27,29.1753424657534
"2013",1986-10-28,"U","Zdeněk Klesnil","SK Sigma Olomouc",2012-07-27,25.7643835616438
"2013",1990-04-13,"U","Jan Navrátil","SK Sigma Olomouc",2012-07-27,22.3041095890411
"2013",1983-01-27,"U","Michal Ordoš","SK Sigma Olomouc",2012-07-27,29.5178082191781
"2013",1990-04-10,"U","Jakub Petr","SK Sigma Olomouc",2012-07-27,22.3123287671233
"2013",1986-03-11,"U","Jan Schulmeister","SK Sigma Olomouc",2012-07-27,26.3972602739726
"2013",1985-04-30,"U","Adam Varadi","SK Sigma Olomouc",2012-07-27,27.2602739726027
"2012",1976-07-14,"B","Petr Drobisz","SK Sigma Olomouc",2011-07-29,35.0630136986301
"2012",1990-10-03,"B","Martin Šustr","SK Sigma Olomouc",2011-07-29,20.8328767123288
"2012",1985-11-05,"B","Zdeněk Zlámal","SK Sigma Olomouc",2011-07-29,25.7452054794521
"2012",1989-09-17,"O","Pavel Dreksa","SK Sigma Olomouc",2011-07-29,21.8767123287671
"2012",1992-03-24,"O","Martin Hála","SK Sigma Olomouc",2011-07-29,19.358904109589
"2012",1982-03-04,"O","Tomáš Janotka","SK Sigma Olomouc",2011-07-29,29.4219178082192
"2012",1991-10-04,"O","Václav Koutný","SK Sigma Olomouc",2011-07-29,19.8301369863014
"2012",1974-03-01,"O","Radim Kučera","SK Sigma Olomouc",2011-07-29,37.4356164383562
"2012",1991-02-15,"O","Ondřej Murin","SK Sigma Olomouc",2011-07-29,20.4630136986301
"2012",1982-06-14,"O","Aleš Škerle","SK Sigma Olomouc",2011-07-29,29.1424657534247
"2012",1985-06-17,"O","Michal Vepřek","SK Sigma Olomouc",2011-07-29,26.1315068493151
"2012",1984-12-15,"Z","Lukáš Bajer","SK Sigma Olomouc",2011-07-29,26.6356164383562
"2012",1977-08-04,"Z","Marek Heinz","SK Sigma Olomouc",2011-07-29,34.0054794520548
"2012",1988-05-29,"Z","Tomáš Hořava","SK Sigma Olomouc",2011-07-29,23.1808219178082
"2012",1988-06-26,"Z","Radim Nepožitek","SK Sigma Olomouc",2011-07-29,23.1041095890411
"2012",1987-06-15,"Z","Jakub Podaný","SK Sigma Olomouc",2011-07-29,24.1369863013699
"2012",1991-06-26,"Z","Martin Pospíšil","SK Sigma Olomouc",2011-07-29,20.1041095890411
"2012",1981-01-04,"Z","Silva Daniel Rossi","SK Sigma Olomouc",2011-07-29,30.5835616438356
